H_name,H_price,H_rating,location,R_name,R_rating
Snow Valley Resorts,4659,4.5,Shimla,La Pinoz Pizza,4.0
Snow Valley Resorts,4659,4.5,Shimla,Tripti Restaurant,4.0
Snow Valley Resorts,4659,4.5,Shimla,Sher E Punjab,3.5
Snow Valley Resorts,4659,4.5,Shimla,Auntys Kitchen,4.0
Snow Valley Resorts,4659,4.5,Shimla,Cafe,4.5
Snow Valley Resorts,4659,4.5,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Snow Valley Resorts,4659,4.5,Shimla,Amayaa,5.0
Snow Valley Resorts,4659,4.5,Shimla,Alfa Restaurant,3.5
Snow Valley Resorts,4659,4.5,Shimla,Scandal Delights,4.0
Snow Valley Resorts,4659,4.5,Shimla,PizzaDotCom Shimla,5.0
The Orchid Shimla,6303,5.0,Shimla,The Restaurant,4.5
The Orchid Shimla,6303,5.0,Shimla,Hide Out Cafe,4.5
The Orchid Shimla,6303,5.0,Shimla,Wake and Bake,4.5
The Orchid Shimla,6303,5.0,Shimla,The Corner Cafe,5.0
The Orchid Shimla,6303,5.0,Shimla,Cafe Simla Times,4.5
The Orchid Shimla,6303,5.0,Shimla,Himachali Rasoi,4.5
The Orchid Shimla,6303,5.0,Shimla,Cafe Sol,4.0
The Orchid Shimla,6303,5.0,Shimla,Eighteen Cookhouse Bar,4.5
The Orchid Shimla,6303,5.0,Shimla,The Central,4.5
The Orchid Shimla,6303,5.0,Shimla,The Brew Estate Shimla,4.5
The Orchid Shimla,6303,5.0,Shimla,Cafe Under Tree,4.5
The Orchid Shimla,6303,5.0,Shimla,Sita Ram And Sons,4.5
The Orchid Shimla,6303,5.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
The Orchid Shimla,6303,5.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
The Orchid Shimla,6303,5.0,Shimla,Goofa Ashiana Restaurant,3.5
The Orchid Shimla,6303,5.0,Shimla,Hotel Combermere,4.0
The Orchid Shimla,6303,5.0,Shimla,The EBR Cafe kitchen,5.0
The Orchid Shimla,6303,5.0,Shimla,The Devicos,4.0
The Orchid Shimla,6303,5.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
The Orchid Shimla,6303,5.0,Shimla,Moti Mahal Delux Restaurant,4.5
The Orchid Shimla,6303,5.0,Shimla,La Pinoz Pizza,4.0
The Orchid Shimla,6303,5.0,Shimla,Tripti Restaurant,4.0
The Orchid Shimla,6303,5.0,Shimla,Sher E Punjab,3.5
The Orchid Shimla,6303,5.0,Shimla,Auntys Kitchen,4.0
The Orchid Shimla,6303,5.0,Shimla,Cafe,4.5
The Orchid Shimla,6303,5.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
The Orchid Shimla,6303,5.0,Shimla,Amayaa,5.0
The Orchid Shimla,6303,5.0,Shimla,Alfa Restaurant,3.5
The Orchid Shimla,6303,5.0,Shimla,Scandal Delights,4.0
The Orchid Shimla,6303,5.0,Shimla,PizzaDotCom Shimla,5.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,The Restaurant,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Hide Out Cafe,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Wake and Bake,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,The Corner Cafe,5.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Cafe Simla Times,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Himachali Rasoi,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Cafe Sol,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Eighteen Cookhouse Bar,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,The Central,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,The Brew Estate Shimla,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Cafe Under Tree,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Sita Ram And Sons,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Goofa Ashiana Restaurant,3.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Hotel Combermere,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,The EBR Cafe kitchen,5.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,The Devicos,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Moti Mahal Delux Restaurant,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,La Pinoz Pizza,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Tripti Restaurant,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Sher E Punjab,3.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Auntys Kitchen,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Cafe,4.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Amayaa,5.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,Alfa Restaurant,3.5
The Manor Luxury Service Apartments,10531,5.0,Shimla,Scandal Delights,4.0
The Manor Luxury Service Apartments,10531,5.0,Shimla,PizzaDotCom Shimla,5.0
Hotel Silverine,2847,4.0,Shimla,The Restaurant,4.5
Hotel Silverine,2847,4.0,Shimla,Hide Out Cafe,4.5
Hotel Silverine,2847,4.0,Shimla,Wake and Bake,4.5
Hotel Silverine,2847,4.0,Shimla,The Corner Cafe,5.0
Hotel Silverine,2847,4.0,Shimla,Cafe Simla Times,4.5
Hotel Silverine,2847,4.0,Shimla,Himachali Rasoi,4.5
Hotel Silverine,2847,4.0,Shimla,Cafe Sol,4.0
Hotel Silverine,2847,4.0,Shimla,Eighteen Cookhouse Bar,4.5
Hotel Silverine,2847,4.0,Shimla,The Central,4.5
Hotel Silverine,2847,4.0,Shimla,The Brew Estate Shimla,4.5
Hotel Silverine,2847,4.0,Shimla,Cafe Under Tree,4.5
Hotel Silverine,2847,4.0,Shimla,Sita Ram And Sons,4.5
Hotel Silverine,2847,4.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Hotel Silverine,2847,4.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Hotel Silverine,2847,4.0,Shimla,Goofa Ashiana Restaurant,3.5
Hotel Silverine,2847,4.0,Shimla,Hotel Combermere,4.0
Hotel Silverine,2847,4.0,Shimla,The EBR Cafe kitchen,5.0
Hotel Silverine,2847,4.0,Shimla,The Devicos,4.0
Hotel Silverine,2847,4.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Hotel Silverine,2847,4.0,Shimla,Moti Mahal Delux Restaurant,4.5
Hotel Silverine,2847,4.0,Shimla,La Pinoz Pizza,4.0
Hotel Silverine,2847,4.0,Shimla,Tripti Restaurant,4.0
Hotel Silverine,2847,4.0,Shimla,Sher E Punjab,3.5
Hotel Silverine,2847,4.0,Shimla,Auntys Kitchen,4.0
Hotel Silverine,2847,4.0,Shimla,Cafe,4.5
Hotel Silverine,2847,4.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Hotel Silverine,2847,4.0,Shimla,Amayaa,5.0
Hotel Silverine,2847,4.0,Shimla,Alfa Restaurant,3.5
Hotel Silverine,2847,4.0,Shimla,Scandal Delights,4.0
Hotel Silverine,2847,4.0,Shimla,PizzaDotCom Shimla,5.0
Clarkes Hotel,9735,4.5,Shimla,The Restaurant,4.5
Clarkes Hotel,9735,4.5,Shimla,Hide Out Cafe,4.5
Clarkes Hotel,9735,4.5,Shimla,Wake and Bake,4.5
Clarkes Hotel,9735,4.5,Shimla,The Corner Cafe,5.0
Clarkes Hotel,9735,4.5,Shimla,Cafe Simla Times,4.5
Clarkes Hotel,9735,4.5,Shimla,Himachali Rasoi,4.5
Clarkes Hotel,9735,4.5,Shimla,Cafe Sol,4.0
Clarkes Hotel,9735,4.5,Shimla,Eighteen Cookhouse Bar,4.5
Clarkes Hotel,9735,4.5,Shimla,The Central,4.5
Clarkes Hotel,9735,4.5,Shimla,The Brew Estate Shimla,4.5
Clarkes Hotel,9735,4.5,Shimla,Cafe Under Tree,4.5
Clarkes Hotel,9735,4.5,Shimla,Sita Ram And Sons,4.5
Clarkes Hotel,9735,4.5,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Clarkes Hotel,9735,4.5,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Clarkes Hotel,9735,4.5,Shimla,Goofa Ashiana Restaurant,3.5
Clarkes Hotel,9735,4.5,Shimla,Hotel Combermere,4.0
Clarkes Hotel,9735,4.5,Shimla,The EBR Cafe kitchen,5.0
Clarkes Hotel,9735,4.5,Shimla,The Devicos,4.0
Clarkes Hotel,9735,4.5,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Clarkes Hotel,9735,4.5,Shimla,Moti Mahal Delux Restaurant,4.5
Clarkes Hotel,9735,4.5,Shimla,La Pinoz Pizza,4.0
Clarkes Hotel,9735,4.5,Shimla,Tripti Restaurant,4.0
Clarkes Hotel,9735,4.5,Shimla,Sher E Punjab,3.5
Clarkes Hotel,9735,4.5,Shimla,Auntys Kitchen,4.0
Clarkes Hotel,9735,4.5,Shimla,Cafe,4.5
Clarkes Hotel,9735,4.5,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Clarkes Hotel,9735,4.5,Shimla,Amayaa,5.0
Clarkes Hotel,9735,4.5,Shimla,Alfa Restaurant,3.5
Clarkes Hotel,9735,4.5,Shimla,Scandal Delights,4.0
Clarkes Hotel,9735,4.5,Shimla,PizzaDotCom Shimla,5.0
Snow Valley Heights,5286,5.0,Shimla,The Restaurant,4.5
Snow Valley Heights,5286,5.0,Shimla,Hide Out Cafe,4.5
Snow Valley Heights,5286,5.0,Shimla,Wake and Bake,4.5
Snow Valley Heights,5286,5.0,Shimla,The Corner Cafe,5.0
Snow Valley Heights,5286,5.0,Shimla,Cafe Simla Times,4.5
Snow Valley Heights,5286,5.0,Shimla,Himachali Rasoi,4.5
Snow Valley Heights,5286,5.0,Shimla,Cafe Sol,4.0
Snow Valley Heights,5286,5.0,Shimla,Eighteen Cookhouse Bar,4.5
Snow Valley Heights,5286,5.0,Shimla,The Central,4.5
Snow Valley Heights,5286,5.0,Shimla,The Brew Estate Shimla,4.5
Snow Valley Heights,5286,5.0,Shimla,Cafe Under Tree,4.5
Snow Valley Heights,5286,5.0,Shimla,Sita Ram And Sons,4.5
Snow Valley Heights,5286,5.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Snow Valley Heights,5286,5.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Snow Valley Heights,5286,5.0,Shimla,Goofa Ashiana Restaurant,3.5
Snow Valley Heights,5286,5.0,Shimla,Hotel Combermere,4.0
Snow Valley Heights,5286,5.0,Shimla,The EBR Cafe kitchen,5.0
Snow Valley Heights,5286,5.0,Shimla,The Devicos,4.0
Snow Valley Heights,5286,5.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Snow Valley Heights,5286,5.0,Shimla,Moti Mahal Delux Restaurant,4.5
Snow Valley Heights,5286,5.0,Shimla,La Pinoz Pizza,4.0
Snow Valley Heights,5286,5.0,Shimla,Tripti Restaurant,4.0
Snow Valley Heights,5286,5.0,Shimla,Sher E Punjab,3.5
Snow Valley Heights,5286,5.0,Shimla,Auntys Kitchen,4.0
Snow Valley Heights,5286,5.0,Shimla,Cafe,4.5
Snow Valley Heights,5286,5.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Snow Valley Heights,5286,5.0,Shimla,Amayaa,5.0
Snow Valley Heights,5286,5.0,Shimla,Alfa Restaurant,3.5
Snow Valley Heights,5286,5.0,Shimla,Scandal Delights,4.0
Snow Valley Heights,5286,5.0,Shimla,PizzaDotCom Shimla,5.0
Honeymoon Inn Shimla,5376,4.5,Shimla,The Restaurant,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Hide Out Cafe,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Wake and Bake,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,The Corner Cafe,5.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Cafe Simla Times,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Himachali Rasoi,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Cafe Sol,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Eighteen Cookhouse Bar,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,The Central,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,The Brew Estate Shimla,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Cafe Under Tree,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Sita Ram And Sons,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Goofa Ashiana Restaurant,3.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Hotel Combermere,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,The EBR Cafe kitchen,5.0
Honeymoon Inn Shimla,5376,4.5,Shimla,The Devicos,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Moti Mahal Delux Restaurant,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,La Pinoz Pizza,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Tripti Restaurant,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Sher E Punjab,3.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Auntys Kitchen,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Cafe,4.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Amayaa,5.0
Honeymoon Inn Shimla,5376,4.5,Shimla,Alfa Restaurant,3.5
Honeymoon Inn Shimla,5376,4.5,Shimla,Scandal Delights,4.0
Honeymoon Inn Shimla,5376,4.5,Shimla,PizzaDotCom Shimla,5.0
Shimla British Resort,3104,4.0,Shimla,The Restaurant,4.5
Shimla British Resort,3104,4.0,Shimla,Hide Out Cafe,4.5
Shimla British Resort,3104,4.0,Shimla,Wake and Bake,4.5
Shimla British Resort,3104,4.0,Shimla,The Corner Cafe,5.0
Shimla British Resort,3104,4.0,Shimla,Cafe Simla Times,4.5
Shimla British Resort,3104,4.0,Shimla,Himachali Rasoi,4.5
Shimla British Resort,3104,4.0,Shimla,Cafe Sol,4.0
Shimla British Resort,3104,4.0,Shimla,Eighteen Cookhouse Bar,4.5
Shimla British Resort,3104,4.0,Shimla,The Central,4.5
Shimla British Resort,3104,4.0,Shimla,The Brew Estate Shimla,4.5
Shimla British Resort,3104,4.0,Shimla,Cafe Under Tree,4.5
Shimla British Resort,3104,4.0,Shimla,Sita Ram And Sons,4.5
Shimla British Resort,3104,4.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Shimla British Resort,3104,4.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Shimla British Resort,3104,4.0,Shimla,Goofa Ashiana Restaurant,3.5
Shimla British Resort,3104,4.0,Shimla,Hotel Combermere,4.0
Shimla British Resort,3104,4.0,Shimla,The EBR Cafe kitchen,5.0
Shimla British Resort,3104,4.0,Shimla,The Devicos,4.0
Shimla British Resort,3104,4.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Shimla British Resort,3104,4.0,Shimla,Moti Mahal Delux Restaurant,4.5
Shimla British Resort,3104,4.0,Shimla,La Pinoz Pizza,4.0
Shimla British Resort,3104,4.0,Shimla,Tripti Restaurant,4.0
Shimla British Resort,3104,4.0,Shimla,Sher E Punjab,3.5
Shimla British Resort,3104,4.0,Shimla,Auntys Kitchen,4.0
Shimla British Resort,3104,4.0,Shimla,Cafe,4.5
Shimla British Resort,3104,4.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Shimla British Resort,3104,4.0,Shimla,Amayaa,5.0
Shimla British Resort,3104,4.0,Shimla,Alfa Restaurant,3.5
Shimla British Resort,3104,4.0,Shimla,Scandal Delights,4.0
Shimla British Resort,3104,4.0,Shimla,PizzaDotCom Shimla,5.0
Hotel Willow Banks,7755,4.0,Shimla,The Restaurant,4.5
Hotel Willow Banks,7755,4.0,Shimla,Hide Out Cafe,4.5
Hotel Willow Banks,7755,4.0,Shimla,Wake and Bake,4.5
Hotel Willow Banks,7755,4.0,Shimla,The Corner Cafe,5.0
Hotel Willow Banks,7755,4.0,Shimla,Cafe Simla Times,4.5
Hotel Willow Banks,7755,4.0,Shimla,Himachali Rasoi,4.5
Hotel Willow Banks,7755,4.0,Shimla,Cafe Sol,4.0
Hotel Willow Banks,7755,4.0,Shimla,Eighteen Cookhouse Bar,4.5
Hotel Willow Banks,7755,4.0,Shimla,The Central,4.5
Hotel Willow Banks,7755,4.0,Shimla,The Brew Estate Shimla,4.5
Hotel Willow Banks,7755,4.0,Shimla,Cafe Under Tree,4.5
Hotel Willow Banks,7755,4.0,Shimla,Sita Ram And Sons,4.5
Hotel Willow Banks,7755,4.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Hotel Willow Banks,7755,4.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Hotel Willow Banks,7755,4.0,Shimla,Goofa Ashiana Restaurant,3.5
Hotel Willow Banks,7755,4.0,Shimla,Hotel Combermere,4.0
Hotel Willow Banks,7755,4.0,Shimla,The EBR Cafe kitchen,5.0
Hotel Willow Banks,7755,4.0,Shimla,The Devicos,4.0
Hotel Willow Banks,7755,4.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Hotel Willow Banks,7755,4.0,Shimla,Moti Mahal Delux Restaurant,4.5
Hotel Willow Banks,7755,4.0,Shimla,La Pinoz Pizza,4.0
Hotel Willow Banks,7755,4.0,Shimla,Tripti Restaurant,4.0
Hotel Willow Banks,7755,4.0,Shimla,Sher E Punjab,3.5
Hotel Willow Banks,7755,4.0,Shimla,Auntys Kitchen,4.0
Hotel Willow Banks,7755,4.0,Shimla,Cafe,4.5
Hotel Willow Banks,7755,4.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Hotel Willow Banks,7755,4.0,Shimla,Amayaa,5.0
Hotel Willow Banks,7755,4.0,Shimla,Alfa Restaurant,3.5
Hotel Willow Banks,7755,4.0,Shimla,Scandal Delights,4.0
Hotel Willow Banks,7755,4.0,Shimla,PizzaDotCom Shimla,5.0
Hotel Combermere,5608,4.0,Shimla,The Restaurant,4.5
Hotel Combermere,5608,4.0,Shimla,Hide Out Cafe,4.5
Hotel Combermere,5608,4.0,Shimla,Wake and Bake,4.5
Hotel Combermere,5608,4.0,Shimla,The Corner Cafe,5.0
Hotel Combermere,5608,4.0,Shimla,Cafe Simla Times,4.5
Hotel Combermere,5608,4.0,Shimla,Himachali Rasoi,4.5
Hotel Combermere,5608,4.0,Shimla,Cafe Sol,4.0
Hotel Combermere,5608,4.0,Shimla,Eighteen Cookhouse Bar,4.5
Hotel Combermere,5608,4.0,Shimla,The Central,4.5
Hotel Combermere,5608,4.0,Shimla,The Brew Estate Shimla,4.5
Hotel Combermere,5608,4.0,Shimla,Cafe Under Tree,4.5
Hotel Combermere,5608,4.0,Shimla,Sita Ram And Sons,4.5
Hotel Combermere,5608,4.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Hotel Combermere,5608,4.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Hotel Combermere,5608,4.0,Shimla,Goofa Ashiana Restaurant,3.5
Hotel Combermere,5608,4.0,Shimla,Hotel Combermere,4.0
Hotel Combermere,5608,4.0,Shimla,The EBR Cafe kitchen,5.0
Hotel Combermere,5608,4.0,Shimla,The Devicos,4.0
Hotel Combermere,5608,4.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Hotel Combermere,5608,4.0,Shimla,Moti Mahal Delux Restaurant,4.5
Hotel Combermere,5608,4.0,Shimla,La Pinoz Pizza,4.0
Hotel Combermere,5608,4.0,Shimla,Tripti Restaurant,4.0
Hotel Combermere,5608,4.0,Shimla,Sher E Punjab,3.5
Hotel Combermere,5608,4.0,Shimla,Auntys Kitchen,4.0
Hotel Combermere,5608,4.0,Shimla,Cafe,4.5
Hotel Combermere,5608,4.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Hotel Combermere,5608,4.0,Shimla,Amayaa,5.0
Hotel Combermere,5608,4.0,Shimla,Alfa Restaurant,3.5
Hotel Combermere,5608,4.0,Shimla,Scandal Delights,4.0
Hotel Combermere,5608,4.0,Shimla,PizzaDotCom Shimla,5.0
Woodville Palace Hotel,4676,3.5,Shimla,The Restaurant,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Hide Out Cafe,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Wake and Bake,4.5
Woodville Palace Hotel,4676,3.5,Shimla,The Corner Cafe,5.0
Woodville Palace Hotel,4676,3.5,Shimla,Cafe Simla Times,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Himachali Rasoi,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Cafe Sol,4.0
Woodville Palace Hotel,4676,3.5,Shimla,Eighteen Cookhouse Bar,4.5
Woodville Palace Hotel,4676,3.5,Shimla,The Central,4.5
Woodville Palace Hotel,4676,3.5,Shimla,The Brew Estate Shimla,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Cafe Under Tree,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Sita Ram And Sons,4.5
Woodville Palace Hotel,4676,3.5,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
Woodville Palace Hotel,4676,3.5,Shimla,Goofa Ashiana Restaurant,3.5
Woodville Palace Hotel,4676,3.5,Shimla,Hotel Combermere,4.0
Woodville Palace Hotel,4676,3.5,Shimla,The EBR Cafe kitchen,5.0
Woodville Palace Hotel,4676,3.5,Shimla,The Devicos,4.0
Woodville Palace Hotel,4676,3.5,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Moti Mahal Delux Restaurant,4.5
Woodville Palace Hotel,4676,3.5,Shimla,La Pinoz Pizza,4.0
Woodville Palace Hotel,4676,3.5,Shimla,Tripti Restaurant,4.0
Woodville Palace Hotel,4676,3.5,Shimla,Sher E Punjab,3.5
Woodville Palace Hotel,4676,3.5,Shimla,Auntys Kitchen,4.0
Woodville Palace Hotel,4676,3.5,Shimla,Cafe,4.5
Woodville Palace Hotel,4676,3.5,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
Woodville Palace Hotel,4676,3.5,Shimla,Amayaa,5.0
Woodville Palace Hotel,4676,3.5,Shimla,Alfa Restaurant,3.5
Woodville Palace Hotel,4676,3.5,Shimla,Scandal Delights,4.0
Woodville Palace Hotel,4676,3.5,Shimla,PizzaDotCom Shimla,5.0
East Bourne Resort Spa,16302,4.0,Shimla,The Restaurant,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Hide Out Cafe,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Wake and Bake,4.5
East Bourne Resort Spa,16302,4.0,Shimla,The Corner Cafe,5.0
East Bourne Resort Spa,16302,4.0,Shimla,Cafe Simla Times,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Himachali Rasoi,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Cafe Sol,4.0
East Bourne Resort Spa,16302,4.0,Shimla,Eighteen Cookhouse Bar,4.5
East Bourne Resort Spa,16302,4.0,Shimla,The Central,4.5
East Bourne Resort Spa,16302,4.0,Shimla,The Brew Estate Shimla,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Cafe Under Tree,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Sita Ram And Sons,4.5
East Bourne Resort Spa,16302,4.0,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
East Bourne Resort Spa,16302,4.0,Shimla,Goofa Ashiana Restaurant,3.5
East Bourne Resort Spa,16302,4.0,Shimla,Hotel Combermere,4.0
East Bourne Resort Spa,16302,4.0,Shimla,The EBR Cafe kitchen,5.0
East Bourne Resort Spa,16302,4.0,Shimla,The Devicos,4.0
East Bourne Resort Spa,16302,4.0,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Moti Mahal Delux Restaurant,4.5
East Bourne Resort Spa,16302,4.0,Shimla,La Pinoz Pizza,4.0
East Bourne Resort Spa,16302,4.0,Shimla,Tripti Restaurant,4.0
East Bourne Resort Spa,16302,4.0,Shimla,Sher E Punjab,3.5
East Bourne Resort Spa,16302,4.0,Shimla,Auntys Kitchen,4.0
East Bourne Resort Spa,16302,4.0,Shimla,Cafe,4.5
East Bourne Resort Spa,16302,4.0,Shimla,Bombay Bites BSquare Veg Nonveg Restaurant,4.0
East Bourne Resort Spa,16302,4.0,Shimla,Amayaa,5.0
East Bourne Resort Spa,16302,4.0,Shimla,Alfa Restaurant,3.5
East Bourne Resort Spa,16302,4.0,Shimla,Scandal Delights,4.0
East Bourne Resort Spa,16302,4.0,Shimla,PizzaDotCom Shimla,5.0
The Bodhi Tree BNB,2490,4.5,Shimla,The Restaurant,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Hide Out Cafe,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Wake and Bake,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,The Corner Cafe,5.0
The Bodhi Tree BNB,2490,4.5,Shimla,Cafe Simla Times,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Himachali Rasoi,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Cafe Sol,4.0
The Bodhi Tree BNB,2490,4.5,Shimla,Eighteen Cookhouse Bar,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,The Central,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,The Brew Estate Shimla,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Cafe Under Tree,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Sita Ram And Sons,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,The Restaurant at the Oberoi Wildflower Hall,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Guptajees Vsishnav Bhojnalaya,4.0
The Bodhi Tree BNB,2490,4.5,Shimla,Goofa Ashiana Restaurant,3.5
The Bodhi Tree BNB,2490,4.5,Shimla,Hotel Combermere,4.0
The Bodhi Tree BNB,2490,4.5,Shimla,The EBR Cafe kitchen,5.0
The Bodhi Tree BNB,2490,4.5,Shimla,The Devicos,4.0
The Bodhi Tree BNB,2490,4.5,Shimla,Skybar Rooftop Bar Herbal Hookah Lounge,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,Moti Mahal Delux Restaurant,4.5
The Bodhi Tree BNB,2490,4.5,Shimla,La Pinoz Pizza,4.0
